,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0002408,Tyrosine-protein kinase JAK2,Humans,AF058925,O60674,DB04716; DB07161; DB07162; DB08067; DB08877; DB08895; DB11817; DB12010,8
BE0003788,Death-associated protein kinase 3,Humans,AB007144,O43293,DB04716; DB07125; DB07242; DB12010,4
BE0003493,Tyrosine-protein kinase JAK3,Humans,U57096,P52333,DB04716; DB06321; DB08895; DB11817; DB12010,5
BE0004146,Non-receptor tyrosine-protein kinase TYK2,Humans,X54637,P29597,DB04716; DB08895; DB12010,3
BE0003077,Peptidoglycan recognition protein 3,Humans,AY035376,Q96LB9,DB04736,1
BE0003958,Casein kinase I isoform gamma-3,Humans,AF049089,Q9Y6M4,DB04751; DB07488; DB07489; DB07664,4
BE0004274,Ribosomal protein S6 kinase alpha-1,Humans,L07597,Q15418,DB04751; DB12010,2
BE0003859,Cytochrome b-c1 complex subunit 10,Humans,D55636,O14957,DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690,7
BE0004946,"Myosin light chain kinase 2, skeletal/cardiac muscle",Humans,J04046,Q9H1R3,DB04825; DB12010,2
BE0000911,C-C chemokine receptor type 5,Humans,X91492,P51681,DB04835; DB05501; DB06497; DB06652; DB12960,5
BE0000402,Cholecystokinin receptor type A,Humans,L13605,P32238,DB04856; DB04867,2
BE0000025,Collagen alpha-1(I) chain,Humans,Z74615,P02452,DB04866,1
BE0001103,Calcitonin gene-related peptide 1,Humans,M12667,P06881,DB04869; DB12228,2
BE0009009,Calcitonin gene-related peptide type 1 receptor,Humans,M12667,Q16602,DB04869; DB12228,2
BE0002371,Neuromedin-K receptor,Humans,M89473,P29371,DB04872; DB06429; DB11692,3
BE0004382,Mediator of RNA polymerase II transcription subunit 1,Humans,Y13467,Q15648,DB04891,1
BE0002434,Ecto-NOX disulfide-thiol exchanger 2,Humans,AF207881,Q16206,DB04915,1
BE0002399,Potassium voltage-gated channel subfamily KQT member 4,Humans,AF105202,P56696,DB04953,1
BE0002400,Potassium voltage-gated channel subfamily KQT member 5,Humans,AF249278,Q9NR82,DB04953,1
BE0000489,Potassium voltage-gated channel subfamily E member 1,Humans,M26685,P15382,DB04957,1
BE0002372,Protein farnesyltransferase subunit beta,Humans,L00635,P49356,DB04960; DB06953; DB07216; DB07227; DB07771; DB07780; DB07841; DB07895; DB08674; DB08676,10
BE0002414,DNA-(apurinic or apyrimidinic site) lyase,Humans,X66133,P27695,DB04967,1
BE0002401,P2Y purinoceptor 2,Humans,U07225,P41231,DB04983,1
BE0008667,Histone deacetylase,Humans,U50079,Q13547,DB05015; DB06603,2
BE0002422,Alpha-galactosidase A,Humans,X05790,P06280,DB05018,1
BE0003513,B2 bradykinin receptor,Humans,BC074895,P30411,DB05038,1
BE0003394,Brain-derived neurotrophic factor,Humans,M37762,P23560,DB05047; DB11823,2
BE0002409,Platelet-activating factor acetylhydrolase,Humans,U20157,Q13093,DB05119; DB07821,2
BE0003409,Gamma-secretase subunit APH-1A,Humans,AF508787,Q96BI3,DB05171,1
BE0003410,Gamma-secretase subunit PEN-2,Humans,AF220053,Q9NZ42,DB05171,1
BE0002084,Sodium channel protein type 8 subunit alpha,Humans,AF050736,Q9UQD0,DB05232,1
BE0002410,Probable G-protein coupled receptor 110,Humans,AB045123,Q5T601,DB05255,1
BE0003813,"V-type proton ATPase subunit B, brain isoform",Humans,M60346,P21281,DB05260; DB07347,2
BE0002423,NADPH oxidase organizer 1,Humans,AF539796,Q8NFA2,DB05265,1
BE0002394,NF-kappa-B essential modulator,Humans,AF062089,Q9Y6K9,DB05289,1
BE0004731,Protein-tyrosine kinase 6,Humans,X00588,Q13882,DB05294; DB12010,2
BE0000619,Potassium-transporting ATPase subunit beta,Humans,M75110,P51164,DB05351,1
BE0003374,Macrophage erythroblast attacher,Humans,AK001088,Q7L5Y9,DB05389,1
BE0003375,Scavenger receptor cysteine-rich type 1 protein M130,Humans,BC051281,Q86VB7,DB05389,1
BE0003377,CD9 antigen,Humans,S60489,P21926,DB05398,1
BE0000961,Interleukin-8,Humans,Y00787,P10145,DB05434; DB05855; DB06083,3
BE0002854,Beta-2-glycoprotein 1,Humans,X53595,P02749,DB05446,1
BE0003411,Platelet-derived growth factor D,Humans,AB033832,Q9GZP0,DB05465,1
BE0000918,Interleukin-6,Humans,X04430,P05231,DB05470; DB05513; DB05767; DB06083; DB09221; DB11967; DB12140,7
BE0000717,Urokinase plasminogen activator surface receptor,Humans,X51675,Q03405,DB05476,1
BE0003399,Free fatty acid receptor 4,Humans,AY288417,Q5NUL3,DB05532,1
BE0000070,Group 10 secretory phospholipase A2,Humans,U95301,O15496,DB05737,1
BE0003422,Far upstream element-binding protein 1,Humans,U05040,Q96AE4,DB05786,1
BE0003428,High mobility group protein B1,Humans,X12597,P09429,DB05869,1
BE0002115,Cytokine receptor common subunit beta,Humans,M59941,P32927,DB05943,1
BE0002102,Cytokine receptor common subunit gamma,Humans,D11086,P31785,DB05943,1
BE0003461,Tumor necrosis factor receptor superfamily member 11A,Humans,AF018253,Q9Y6Q6,DB05959,1
BE0003462,Signal transducer and activator of transcription 3,Humans,AF029311,P40763,DB05959,1
BE0002458,Plasma protease C1 inhibitor,Humans,X54486,P05155,DB05961,1
BE0002112,Plasma serine protease inhibitor,Humans,J02639,P05154,DB05961,1
BE0003430,Mitogen-activated protein kinase kinase kinase 1,Humans,AF042838,Q13233,DB06061; DB11967; DB12010,3
BE0003470,Calpain-3,Humans,BC003169,P20807,DB06124,1
BE0004601,Aurora kinase C,Humans,D84212,Q9UQB9,DB06134; DB12010,2
BE0004839,NAPQI (N-acetyl-p-benzoquinone imine),Humans,-,-,DB06151,1
BE0000385,Interferon alpha/beta receptor 2,Humans,L42243,P48551,DB06152,1
BE0009339,Free radicals,Humans,-,-,DB06154; DB06755; DB13257; DB13501,4
BE0005802,G-protein coupled receptor 55,Humans,X54937,Q9Y2T6,DB06155; DB09061; DB11755; DB14011,4
BE0003477,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,Humans,M23114,P16615,DB06157,1
BE0003523,Histone deacetylase 4,Humans,AF132607,P56524,DB06176; DB07879; DB08613; DB14487; DB14533,5
BE0003512,Casein kinase I isoform epsilon,Humans,BC006490,P49674,DB06195,1
BE0003440,Thrombopoietin receptor,Humans,M90102,P40238,DB06210; DB11995; DB13125,3
BE0004717,Potassium voltage-gated channel subfamily A member 5,Humans,M77235,P22460,DB06217; DB11633,2
BE0003489,Leukotriene B4 receptor 2,Humans,AB083604,Q9NPC1,DB06248; DB12961,2
BE0003490,Leukotriene B4 receptor 1,Humans,BC004545,Q15722,DB06248; DB09285; DB12961,3
BE0003514,Heat shock factor protein 1,Humans,BC014638,Q00613,DB06258,1
BE0003516,Cholesteryl ester transfer protein,Humans,M83573,P11597,DB06281,1
BE0004753,Sodium/glucose cotransporter 2,Humans,AF369229,P31639,DB06292; DB08907; DB09038; DB11827,4
BE0002382,Arachidonate 5-lipoxygenase-activating protein,Humans,X52195,P20292,DB06346,1
BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,Humans,L10413,P49354,DB06448; DB06953; DB07216; DB07227; DB07771; DB07780; DB07841; DB07895; DB08180; DB08674; DB08676,11
BE0003382,Serine/threonine-protein kinase Chk1,Humans,AF016582,O14757,DB06486; DB06852; DB06876; DB07025; DB07034; DB07037; DB07038; DB07075; DB07078; DB07158; DB07213; DB07228; DB07243; DB07311; DB07314; DB07320; DB07336; DB07647; DB07648; DB07653; DB07654; DB07655; DB07959; DB08392; DB08393; DB08683; DB08774; DB08776; DB08777; DB08778; DB08779; DB08780; DB08781; DB12010,34
BE0003381,Serine/threonine-protein kinase Chk2,Humans,AF086904,O96017,DB06486; DB12010,2
BE0002133,Fibroblast growth factor receptor 3,Humans,M58051,P22607,DB06589; DB08901; DB09078; DB09079; DB12010; DB12147,6
BE0004714,SH2B adapter protein 3,Humans,M13361,Q9UQQ2,DB06589,1
BE0004744,Dual specificity mitogen-activated protein kinase kinase 2,Humans,L05624,P36507,DB06616; DB08911; DB11967; DB12010,4
BE0004745,Mitogen-activated protein kinase kinase kinase 2,Humans,L05624,Q9Y2U5,DB06616; DB12010,2
BE0004384,Calcium/calmodulin-dependent protein kinase type II subunit gamma,Humans,BC034044,Q13555,DB06616; DB08699; DB12010,3
BE0002222,Substance-K receptor,Humans,M57414,P21452,DB06660,1
BE0004817,Calcium ions,Humans,-,-,DB06689,1
BE0004672,Coagulation factor XII,Humans,-,P00748,DB06689; DB12598; DB14487; DB14533,4
BE0004824,Tyrosine,Humans,-,-,DB06715,1
BE0004844,Stanozolol Binding Protein (STBP),Humans,-,-,DB06718,1
BE0004843,Low-affinity glucocorticoid-binding protein (LAGS),Humans,-,-,DB06718,1
BE0008953,COUP transcription factor 1,Humans,X51416,P10589,DB06732,1
BE0009007,Prohibitin-2,Humans,AJ277028,Q99623,DB06774,1
BE0004671,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",Humans,AJ277028,P31327,DB06775,1
BE0003729,Phosphatidylinositol 3-kinase catalytic subunit type 3,Humans,Z46973,Q8NEB9,DB06836,1
BE0003736,Tryptase alpha/beta-1,Humans,M33491,Q15661,DB06848; DB06849,2
BE0003742,Nuclear receptor-interacting protein 1,Humans,X84373,P48552,DB06884,1
BE0003745,Serine/threonine-protein kinase PLK1,Humans,U01038,P53350,DB06897; DB06963; DB07186; DB07789; DB08059; DB12010,6
BE0003746,Prostasin,Humans,L41351,Q16651,DB06900,1
BE0003747,Chymotrypsin-like elastase family member 2A,Humans,M16631,P08217,DB06901,1
BE0003754,Disintegrin and metalloproteinase domain-containing protein 17,Humans,U86755,P78536,DB06943; DB07079; DB07121; DB07145; DB07147; DB07189; DB07233; DB07964,8
BE0003769,Receptor-type tyrosine-protein phosphatase beta,Humans,X54131,P23467,DB06989; DB07068; DB07127; DB08678,4
BE0003770,Uracil-DNA glycosylase,Humans,X15653,P13051,DB06990; DB07116; DB07760,3
BE0003772,Mitogen-activated protein kinase 9,Humans,L31951,P45984,DB07020; DB12010,2
BE0001021,Coagulation factor XI,Humans,M13142,P03951,DB07022; DB07023; DB07071; DB07074; DB07077; DB07212; DB07299; DB07887,8
BE0003774,BAG family molecular chaperone regulator 1,Humans,Z35491,Q99933,DB07045,1
BE0003781,Oxysterols receptor LXR-alpha,Humans,U22662,Q13133,DB07080; DB07929; DB08063; DB08175; DB11994; DB13174,6
BE0003510,Bcl-2-like protein 1,Humans,BC019307,Q07817,DB07108; DB09401; DB13044,3
BE0003792,Calcium/calmodulin-dependent protein kinase type II subunit beta,Humans,AF078803,Q13554,DB07168; DB12010,2
BE0003793,Endothelin-converting enzyme 1,Humans,D49471,P42892,DB07171,1
BE0003796,Serine/threonine-protein kinase Nek2,Humans,Z29066,P51955,DB07180; DB12010,2
BE0001178,Tissue factor,Humans,M16553,P13726,DB07207; DB07247; DB08232,3
BE0001142,Geranylgeranyl transferase type-1 subunit beta,Humans,L25441,P53609,DB07227; DB07841; DB08180,3
BE0003798,Poly [ADP-ribose] polymerase 2,Humans,AJ236912,Q9UGN5,DB07232; DB09074; DB11760; DB11793; DB12332,5
BE0003090,Focal adhesion kinase 1,Humans,L13616,Q05397,DB07248; DB07460; DB12010,3
BE0003809,Inner centromere protein,Humans,AF282265,Q9NQS7,DB07340,1
BE0003812,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",Humans,AL359401,Q8IVS2,DB07344,1
BE0003839,Serine/threonine-protein kinase/endoribonuclease IRE1,Humans,AF059198,O75460,DB07382; DB12010,2
BE0003862,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial",Humans,L42450,Q15118,DB07403; DB08809,2
BE0003867,"Thyroid hormone receptor, alpha isoform 1 variant",Humans,AB209346,Q59FW3,DB07425,1
BE0003870,DNA polymerase kappa,Humans,AB027564,Q9UBT6,DB07435; DB07652; DB08237,3
BE0002456,Uridine phosphorylase 1,Humans,X90858,Q16831,DB07437,1
BE0003963,CHRNA7-FAM7A fusion protein,Humans,AK292984,Q494W8,DB07494; DB07720; DB08620; DB11421,4
BE0003968,Retinoid-inducible serine carboxypeptidase,Humans,AF282618,Q9HB40,DB07506,1
BE0003984,Casein kinase II subunit alpha',Humans,M55268,P19784,DB07546; DB12010,2
BE0003916,Proteasome subunit alpha type-7,Humans,AF022815,O14818,DB07558; DB08515,2
BE0003401,Tubulin beta-2B chain,Humans,BT019930,Q9BVA1,DB07574,1
BE0004012,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Humans,U58496,Q13627,DB07608; DB12010,2
BE0000654,Erythropoietin receptor,Humans,M60459,P19235,DB07637,1
BE0004041,STE20-like serine/threonine-protein kinase,Humans,AB002804,Q9H2G2,DB07664; DB07853; DB12010,3
BE0004042,Calcium/calmodulin-dependent protein kinase type IV,Humans,D30742,Q16566,DB07664; DB07676,2
BE0004043,Dual specificity protein kinase CLK3,Humans,L29220,P49761,DB07664; DB08691; DB12010,3
BE0003611,Cytochrome P450 2C18,Humans,M61853,P33260,DB07670,1
BE0004049,Poly [ADP-ribose] polymerase 3,Humans,Y16836,Q9Y6F1,DB07677; DB08058; DB08348; DB09074; DB12332,5
BE0004057,Nuclear receptor coactivator 5,Humans,AF230533,Q9HCD5,DB07702,1
BE0004064,MAP kinase-activated protein kinase 3,Humans,U43784,Q16644,DB07728; DB08358,2
BE0004067,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",Humans,X66435,Q01581,DB07740,1
BE0004077,Cyclin-dependent kinase 16,Humans,X66363,Q00536,DB07766; DB12010,2
BE0004071,GTPase KRas,Humans,M54968,P01116,DB07771; DB07780,2
BE0001172,RAC-beta serine/threonine-protein kinase,Humans,M77198,P31751,DB07812; DB07859; DB07947; DB08073,4
BE0004098,Arylacetamide deacetylase-like 2,Humans,BX647585,Q6P093,DB07814; DB07815,2
BE0004103,Platelet-activating factor acetylhydrolase IB subunit gamma,Humans,D63391,Q15102,DB07821,1
BE0004108,Calcium/calmodulin-dependent protein kinase type II subunit delta,Humans,AB002804,Q13557,DB07853; DB08039; DB12010,3
BE0004109,Serine/threonine-protein kinase MST4,Humans,AF231012,Q9P289,DB07853; DB12010,2
BE0004118,Profilin-1,Humans,J03191,P07737,DB07908; DB11638,2
BE0004119,Uncharacterized protein,Humans,BC005332,Q7Z3Y4,DB07909,1
BE0004122,Enolase-phosphatase E1,Humans,X66123,Q9UHY7,DB07912,1
BE0003717,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A",Humans,AF388183,O60658,DB07954,1
BE0004140,Ephrin type-A receptor 7,Humans,L36642,Q15375,DB07970; DB12010,2
BE0004147,Calcium/calmodulin-dependent protein kinase type 1G,Humans,AF428261,Q96NX5,DB08009; DB12010,2
BE0004150,Kallikrein-7,Humans,L33404,P49862,DB08038,1
BE0004155,Met proto-oncogene variant,Humans,AB209898,Q59EB3,DB08079; DB08111,2
BE0004156,MKL/myocardin-like protein 1,Humans,AJ297257,Q969V6,DB08080,1
BE0004157,Protein spire homolog 2,Humans,AJ422077,Q8WWL2,DB08080,1
BE0004191,Rho-associated protein kinase 2,Humans,D87931,O75116,DB08162; DB08756; DB12010; DB13165; DB13931,5
BE0004224,Carcinoembryonic antigen-related cell adhesion molecule 5,Humans,M29540,P06731,DB08217,1
BE0004233,"Enoyl-CoA delta isomerase 2, mitochondrial",Humans,AF069301,O75521,DB08231,1
BE0004234,Recoverin,Humans,S43855,P35243,DB08231,1
BE0000358,Calcineurin subunit B type 1,Humans,M30773,P63098,DB08231,1
BE0004238,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,Humans,L14778,Q08209,DB08231,1
BE0004244,Guanylyl cyclase-activating protein 1,Humans,L36859,P43080,DB08231,1
BE0004249,Actin-related protein 2/3 complex subunit 1B,Humans,AF006084,O15143,DB08235; DB08236,2
BE0004250,Actin-related protein 2,Humans,AF006082,P61160,DB08235; DB08236,2
BE0004251,Actin-related protein 3,Humans,AF006083,P61158,DB08235; DB08236,2
BE0004252,Actin-related protein 2/3 complex subunit 2,Humans,AF006085,O15144,DB08235; DB08236,2
BE0004253,Actin-related protein 2/3 complex subunit 3,Humans,AF004561,O15145,DB08235; DB08236,2
BE0004254,Actin-related protein 2/3 complex subunit 4,Humans,AF019888,P59998,DB08235; DB08236,2
BE0004255,Actin-related protein 2/3 complex subunit 5,Humans,AF006088,O15511,DB08235; DB08236,2
BE0004264,Ig heavy chain V-I region ND,Humans,AE004092,P23083,DB08273; DB08294; DB08295,3
BE0004265,Ig lambda chain V region 4A,Humans,AE004092,P04211,DB08273; DB08295,2
BE0004270,Casein kinase I isoform gamma-1,Humans,AB042563,Q9HCP0,DB08325,1
BE0004271,Tyrosine-protein kinase Mer,Humans,U08023,Q12866,DB08325; DB12010,2
BE0004272,Long-chain-fatty-acid--CoA ligase ACSBG1,Humans,AF179481,Q96GR2,DB08326,1
BE0004275,Trafficking protein particle complex subunit 6A,Humans,AF161407,O75865,DB08342,1
BE0004276,Trafficking protein particle complex subunit 6B,Humans,BX161510,Q86SZ2,DB08342,1
BE0004277,Trafficking protein particle complex subunit 5,Humans,BC042161,Q8IUR0,DB08342,1
BE0004278,Trafficking protein particle complex subunit 4,Humans,AF105025,Q9Y296,DB08342,1
BE0004279,Trafficking protein particle complex subunit 1,Humans,BC032717,Q9Y5R8,DB08342,1
BE0004283,Poly [ADP-ribose] polymerase 15,Humans,DQ063586,Q460N3,DB08348,1
BE0004289,Uteroglobin,Humans,X13197,P11684,DB08373,1
BE0004292,Myosin light chain 6B,Humans,X16434,P14649,DB08378,1
BE0004293,Myosin regulatory light chain 12A,Humans,X54304,P19105,DB08378,1
BE0004294,Myosin-7,Humans,M58018,P12883,DB08378,1
BE0004312,Ig heavy chain V-III region CAM,Humans,L35263,P01768,DB08396; DB08635,2
BE0004314,"Alkaline phosphatase, placental type",Humans,M13077,P05187,DB08413,1
BE0004324,Calcium/calmodulin-dependent protein kinase type 1D,Humans,AB081726,Q8IU85,DB08454; DB12010,2
BE0000977,Insulin receptor substrate 1,Humans,S85963,P35568,DB08513,1
BE0003910,Proteasome subunit alpha type-1,Humans,D00759,P25786,DB08515,1
BE0003911,Proteasome subunit alpha type-2,Humans,D00760,P25787,DB08515,1
BE0003912,Proteasome subunit alpha type-3,Humans,D00762,P25788,DB08515; DB12695,2
BE0003913,Proteasome subunit alpha type-4,Humans,D00763,P25789,DB08515,1
BE0003914,Proteasome subunit alpha type-5,Humans,X61970,P28066,DB08515,1
BE0003915,Proteasome subunit alpha type-6,Humans,X59417,P60900,DB08515,1
BE0002349,Proteasome subunit beta type-2,Humans,D26599,P49721,DB08515; DB08889,2
BE0003917,Proteasome subunit beta type-3,Humans,D26598,P49720,DB08515,1
BE0003918,Proteasome subunit beta type-4,Humans,D26600,P28070,DB08515,1
BE0003919,Proteasome subunit beta type-6,Humans,D29012,P28072,DB08515,1
BE0003920,Proteasome subunit beta type-7,Humans,D38048,Q99436,DB08515,1
BE0004339,Hepatitis B virus receptor binding protein,Humans,AY570731,Q6PYX1,DB08545,1
BE0004341,Ig kappa chain V-II region TEW,Humans,J00241,P01615,DB08562,1
BE0004342,Afadin,Humans,U02478,P55196,DB08574,1
BE0004344,Interleukin-1 receptor-associated kinase 4,Humans,AF445802,Q9NWZ3,DB08590; DB12010,2
BE0004348,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial",Humans,L42451,Q15119,DB08608; DB08609; DB08610,3
BE0004349,Putative inactive carboxylesterase 4,Humans,AF106005,Q9UKY3,DB08612,1
BE0004367,CREB-binding protein,Humans,U85962,Q92793,DB08655,1
BE0004376,Acyl-coenzyme A thioesterase 13,Humans,AF155649,Q9NPJ3,DB08688,1
BE0004386,Mitogen-activated protein kinase kinase kinase 9,Humans,AY327900,P80192,DB08703; DB12010,2
BE0004420,NmrA-like family domain-containing protein 1,Humans,AF225419,Q9HBL8,DB08784,1
BE0001113,CD44 antigen,Humans,M24915,P16070,DB08818,1
BE0001085,Intercellular adhesion molecule 1,Humans,X06990,P05362,DB08818; DB12598,2
BE0004702,Hyaluronan mediated motility receptor,Humans,X06990,O75330,DB08818,1
BE0004606,Versican core protein,Humans,X06990,P13611,DB08818,1
BE0004930,"Complement component 1 Q subcomponent-binding protein, mitochondrial",Humans,X06990,Q07021,DB08818,1
BE0004933,Hyaluronan and proteoglycan link protein 1,Humans,X06990,P10915,DB08818,1
BE0004935,Hyaluronan and proteoglycan link protein 3,Humans,X06990,Q96S86,DB08818,1
BE0004936,Hyaluronan and proteoglycan link protein 4,Humans,X06990,Q86UW8,DB08818,1
BE0004940,Hyaluronan-binding protein 2,Humans,X06990,Q14520,DB08818,1
BE0004944,Layilin,Humans,X06990,Q6UX15,DB08818,1
BE0004948,Stabilin-2,Humans,X06990,Q8WWQ8,DB08818,1
BE0004942,Interphotoreceptor matrix proteoglycan 2,Humans,X06990,Q9BZV3,DB08818,1
BE0004943,Intracellular hyaluronan-binding protein 4,Humans,X06990,Q5JVS0,DB08818,1
BE0004768,Acid-sensing ion channel 3,Humans,M94172,Q9UHC3,DB08838,1
BE0004776,Sodium- and chloride-dependent GABA transporter 2,Humans,D78130,Q9NSD5,DB08848,1
BE0004733,Sodium- and chloride-dependent GABA transporter 3,Humans,X54673,P48066,DB08848,1
BE0004777,Sodium- and chloride-dependent betaine transporter,Humans,X54673,P48065,DB08848,1
BE0002432,Sphingosine 1-phosphate receptor 5,Humans,AF331840,Q9H228,DB08868; DB12371,2
BE0004739,Proteasome subunit beta type-8,Humans,D29011,P28062,DB08889,1
BE0004737,Proteasome subunit beta type-9,Humans,D00761,P28065,DB08889,1
BE0004738,Proteasome subunit beta type-10,Humans,D26599,P40306,DB08889,1
BE0004741,Discoidin domain-containing receptor 2,Humans,L06139,Q16832,DB08896; DB12010,2
BE0003390,Mitogen-activated protein kinase 11,Humans,U53442,Q15759,DB08896,1
BE0001203,Fibroblast growth factor receptor 4,Humans,X57205,P22455,DB08901; DB09078; DB12147,3
BE0004756,Kelch-like ECH-associated protein 1,Humans,M16801,Q14145,DB08908,1
BE0005551,Transcription factor p65,Humans,M16801,Q04206,DB08908,1
BE0004757,Serine/threonine-protein kinase SIK1,Humans,X03484,P57059,DB08912; DB12010,2
BE0004758,Serine/threonine-protein kinase Nek11,Humans,X03484,Q8NG66,DB08912; DB12010,2
BE0004759,LIM domain kinase 1,Humans,X03484,P53667,DB08912; DB12010,2
BE0004772,Receptor tyrosine-protein kinase erbB-4,Humans,M11767,Q15303,DB08916; DB12010; DB12267,3
BE0000928,Proteinase-activated receptor 1,Humans,M62424,P25116,DB09030,1
BE0005864,Orexin receptor type 1,Humans,S80335,O43613,DB09034,1
BE0005865,Orexin receptor type 2,Humans,S80335,O43614,DB09034,1
BE0008633,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta isoform (P110δ)",Humans,-,-,DB09054,1
BE0000773,Vasopressin V1b receptor,Humans,D31833,P47901,DB09059,1
