,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0000665,Activin receptor type-1B,Humans,Z22536,P36896,DB12010,1
BE0009410,"Atypical kinase COQ8B, mitochondrial",Humans,Z22536,Q96D53,DB12010,1
BE0009411,Ankyrin repeat and protein kinase domain-containing protein 1,Humans,U62540,Q8NFD2,DB12010,1
BE0000991,Aurora kinase A,Humans,D84212,O14965,DB12010,1
BE0004601,Aurora kinase C,Humans,AF008552,Q9UQB9,DB12010,1
BE0009412,Tyrosine-protein kinase receptor UFO,Humans,AF008552,P30530,DB12010; DB12141,2
BE0009413,Tyrosine-protein kinase Blk,Humans,AF008552,P51451,DB12010,1
BE0009414,BMP-2-inducible protein kinase,Humans,AF008552,Q9NSY1,DB12010,1
BE0009415,Bone morphogenetic protein receptor type-1B,Humans,AF008552,O00238,DB12010,1
BE0009324,Bone morphogenetic protein receptor type-2,Humans,AF008552,Q13873,DB12010,1
BE0009416,Cytoplasmic tyrosine-protein kinase BMX,Humans,AF008552,P51813,DB12010,1
BE0009417,Calcium/calmodulin-dependent protein kinase type 1,Humans,X58957,Q14012,DB12010,1
BE0004324,Calcium/calmodulin-dependent protein kinase type 1D,Humans,AB081726,Q8IU85,DB12010,1
BE0004147,Calcium/calmodulin-dependent protein kinase type 1G,Humans,AF428261,Q96NX5,DB12010,1
BE0004076,Calcium/calmodulin-dependent protein kinase type II subunit alpha,Humans,AF145710,Q9UQM7,DB12010,1
BE0003792,Calcium/calmodulin-dependent protein kinase type II subunit beta,Humans,AF078803,Q13554,DB12010,1
BE0004108,Calcium/calmodulin-dependent protein kinase type II subunit delta,Humans,AF078803,Q13557,DB12010,1
BE0009418,Calcium/calmodulin-dependent protein kinase kinase 1,Humans,BC034044,Q8N5S9,DB12010,1
BE0009419,Calcium/calmodulin-dependent protein kinase kinase 2,Humans,BC034044,Q96RR4,DB12010,1
BE0002641,Peripheral plasma membrane protein CASK,Humans,AF032119,O14936,DB12010,1
BE0009420,Kappa-casein,Humans,AF032119,P07498,DB12010,1
BE0001082,Cyclin-dependent kinase 1,Humans,X05360,P06493,DB12010,1
BE0009421,Serine/threonine-protein kinase MRCK gamma,Humans,X05360,Q6DT37,DB12010,1
BE0009422,Cyclin-dependent kinase-like 1,Humans,M14505,Q00532,DB12010,1
BE0009423,Cyclin-dependent kinase-like 2,Humans,M14505,Q92772,DB12010,1
BE0003382,Serine/threonine-protein kinase Chk1,Humans,AF016582,O14757,DB12010,1
BE0003381,Serine/threonine-protein kinase Chk2,Humans,AF086904,O96017,DB12010,1
BE0009424,Citron Rho-interacting kinase,Humans,AF086904,O14578,DB12010,1
BE0001824,Dual specificity protein kinase CLK1,Humans,L29219,P49759,DB12010,1
BE0009425,Dual specificity protein kinase CLK2,Humans,L29219,P49760,DB12010,1
BE0004043,Dual specificity protein kinase CLK3,Humans,L29220,P49761,DB12010,1
BE0009426,Dual specificity protein kinase CLK4,Humans,L29220,Q9HAZ1,DB12010,1
BE0009427,Casein kinase I isoform alpha,Humans,X60114,P48729,DB12010,1
BE0003984,Casein kinase II subunit alpha',Humans,M55268,P19784,DB12010,1
BE0001776,Death-associated protein kinase 1,Humans,X76104,P53355,DB12010,1
BE0009428,Death-associated protein kinase 2,Humans,X76104,Q9UIK4,DB12010,1
BE0003788,Death-associated protein kinase 3,Humans,AB007144,O43293,DB12010,1
BE0009429,Serine/threonine-protein kinase DCLK1,Humans,AB007144,O15075,DB12010,1
BE0009430,Serine/threonine-protein kinase DCLK2,Humans,AB007144,Q8N568,DB12010,1
BE0009431,Serine/threonine-protein kinase DCLK3,Humans,AB007144,Q9C098,DB12010,1
BE0004012,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Humans,U58496,Q13627,DB12010,1
BE0009432,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,Humans,U58496,Q9Y463,DB12010,1
BE0009433,Eukaryotic translation initiation factor 2-alpha kinase 1,Humans,X00588,Q9BQI3,DB12010,1
BE0009434,"Interferon-induced, double-stranded RNA-activated protein kinase",Humans,X00588,P19525,DB12010,1
BE0009435,eIF-2-alpha kinase GCN2,Humans,X00588,Q9P2K8,DB12010,1
BE0009436,Ephrin type-A receptor 1,Humans,X00588,P21709,DB12010,1
BE0009437,Ephrin type-A receptor 3,Humans,M59371,P29320,DB12010,1
BE0009438,Ephrin type-A receptor 4,Humans,M59371,P54764,DB12010,1
BE0009439,Ephrin type-A receptor 6,Humans,M59371,Q9UF33,DB12010,1
BE0004140,Ephrin type-A receptor 7,Humans,L36642,Q15375,DB12010,1
BE0009440,Ephrin type-A receptor 8,Humans,L36642,P29322,DB12010,1
BE0009441,Ephrin type-B receptor 1,Humans,L36642,P54762,DB12010,1
BE0004549,Ephrin type-B receptor 2,Humans,L36642,P29323,DB12010,1
BE0009442,Ephrin type-B receptor 6,Humans,U07695,O15197,DB12010,1
BE0003839,Serine/threonine-protein kinase/endoribonuclease IRE1,Humans,AF059198,O75460,DB12010,1
BE0009443,Tyrosine-protein kinase Fer,Humans,AF059198,P16591,DB12010,1
BE0009444,Tyrosine-protein kinase Fes/Fps,Humans,AF059198,P07332,DB12010,1
BE0009445,Cyclin-G-associated kinase,Humans,M14333,O14976,DB12010,1
BE0009446,Glycogen synthase kinase-3 alpha,Humans,M14333,P49840,DB12010,1
BE0001065,Glycogen synthase kinase-3 beta,Humans,L33801,P49841,DB12010; DB14507,2
BE0009447,Homeodomain-interacting protein kinase 2,Humans,M16591,Q9H2X6,DB12010,1
BE0009448,Homeodomain-interacting protein kinase 3,Humans,M16591,Q9H422,DB12010,1
BE0009449,Serine/threonine-protein kinase ICK,Humans,M16591,Q9UPZ9,DB12010,1
BE0009450,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,Humans,AF029684,Q14164,DB12010,1
BE0009451,Insulin receptor-related protein,Humans,M10051,P14616,DB12010,1
BE0009452,Interleukin-1 receptor-associated kinase 1,Humans,M10051,P51617,DB12010,1
BE0009453,Interleukin-1 receptor-associated kinase 3,Humans,M10051,Q9Y616,DB12010,1
BE0004344,Interleukin-1 receptor-associated kinase 4,Humans,AF445802,Q9NWZ3,DB12010,1
BE0009454,Serine/threonine-protein kinase SIK3,Humans,AF035121,Q9Y2K2,DB12010,1
BE0009455,Serine/threonine-protein kinase LATS1,Humans,X06182,O95835,DB12010,1
BE0009456,LIM domain kinase 2,Humans,X05027,P53671,DB12010,1
BE0009457,Leucine-rich repeat serine/threonine-protein kinase 2,Humans,X05027,Q5S007,DB12010,1
BE0009458,Leukocyte tyrosine kinase receptor,Humans,X05027,P29376,DB12010,1
BE0009459,Dual specificity mitogen-activated protein kinase kinase 3,Humans,M16038,P46734,DB12010,1
BE0009460,Dual specificity mitogen-activated protein kinase kinase 5,Humans,M16038,Q13163,DB12010,1
BE0009461,Dual specificity mitogen-activated protein kinase kinase 6,Humans,M16038,P52564,DB12010,1
BE0009462,Mitogen-activated protein kinase kinase kinase 10,Humans,AF042838,Q02779,DB12010,1
BE0009463,Mitogen-activated protein kinase kinase kinase 11,Humans,AF042838,Q16584,DB12010,1
BE0009464,Mitogen-activated protein kinase kinase kinase 12,Humans,AF042838,Q12852,DB12010,1
BE0009465,Mitogen-activated protein kinase kinase kinase 13,Humans,AF042838,O43283,DB12010,1
BE0009466,Mitogen-activated protein kinase kinase kinase 15,Humans,AF042838,Q6ZN16,DB12010,1
BE0009467,Mitogen-activated protein kinase kinase kinase 3,Humans,AF042838,Q99759,DB12010,1
BE0009468,Mitogen-activated protein kinase kinase kinase 4,Humans,AF042838,Q9Y6R4,DB12010,1
BE0009469,Mitogen-activated protein kinase kinase kinase 6,Humans,AF042838,O95382,DB12010,1
BE0004386,Mitogen-activated protein kinase kinase kinase 9,Humans,AY327900,P80192,DB12010,1
BE0009470,Mitogen-activated protein kinase kinase kinase kinase 1,Humans,AY327900,Q92918,DB12010,1
BE0009471,Mitogen-activated protein kinase kinase kinase kinase 2,Humans,AY327900,Q12851,DB12010,1
BE0009472,Mitogen-activated protein kinase kinase kinase kinase 3,Humans,AY327900,Q8IVH8,DB12010,1
BE0009473,Mitogen-activated protein kinase kinase kinase kinase 4,Humans,AY327900,O95819,DB12010,1
BE0009474,Mitogen-activated protein kinase kinase kinase kinase 5,Humans,AY327900,Q9Y4K4,DB12010,1
BE0001097,Mitogen-activated protein kinase 10,Humans,U07620,P53779,DB12010,1
BE0003391,Mitogen-activated protein kinase 13,Humans,Y10488,O15264,DB12010,1
BE0009475,Mitogen-activated protein kinase 15,Humans,L35263,Q8TD08,DB12010,1
BE0009476,Mitogen-activated protein kinase 4,Humans,L35263,P31152,DB12010,1
BE0009477,Mitogen-activated protein kinase 7,Humans,L35263,Q13164,DB12010,1
BE0003772,Mitogen-activated protein kinase 9,Humans,L31951,P45984,DB12010,1
BE0009478,MAP kinase-activated protein kinase 5,Humans,L31951,Q8IW41,DB12010,1
BE0009479,Serine/threonine-protein kinase MARK1,Humans,L31951,Q9P0L2,DB12010,1
BE0009480,Serine/threonine-protein kinase MARK2,Humans,L31951,Q7KZI7,DB12010,1
BE0009481,MAP/microtubule affinity-regulating kinase 3,Humans,L31951,P27448,DB12010,1
BE0009482,MAP/microtubule affinity-regulating kinase 4,Humans,L31951,Q96L34,DB12010,1
BE0009483,CLIP-associating protein 1,Humans,L31951,Q7Z460,DB12010,1
BE0009484,Microtubule-associated serine/threonine-protein kinase 1,Humans,L31951,Q9Y2H9,DB12010,1
BE0009485,Megakaryocyte-associated tyrosine-protein kinase,Humans,L31951,P42679,DB12010,1
BE0009486,Maternal embryonic leucine zipper kinase,Humans,L31951,Q14680,DB12010,1
BE0004271,Tyrosine-protein kinase Mer,Humans,U08023,Q12866,DB12010,1
BE0009487,Misshapen-like kinase 1,Humans,U08023,Q8N4C8,DB12010,1
BE0009488,MAP kinase-interacting serine/threonine-protein kinase 1,Humans,U08023,Q9BUB5,DB12010,1
BE0009489,MAP kinase-interacting serine/threonine-protein kinase 2,Humans,U08023,Q9HBH9,DB12010,1
BE0009490,Macrophage-stimulating protein receptor,Humans,U08023,Q04912,DB12010,1
BE0009491,"Muscle, skeletal receptor tyrosine-protein kinase",Humans,U08023,O15146,DB12010,1
BE0009492,"Myosin light chain kinase, smooth muscle",Humans,U08023,Q15746,DB12010,1
BE0009493,Myosin light chain kinase 3,Humans,U08023,Q32MK0,DB12010,1
BE0009494,Myosin light chain kinase family member 4,Humans,U08023,Q86YV6,DB12010,1
BE0009495,Myosin-IIIa,Humans,U08023,Q8NEV4,DB12010,1
BE0009496,Serine/threonine-protein kinase Nek1,Humans,U08023,Q96PY6,DB12010,1
BE0003796,Serine/threonine-protein kinase Nek2,Humans,Z29066,P51955,DB12010,1
BE0009497,Serine/threonine-protein kinase Nek3,Humans,Z29066,P51956,DB12010,1
BE0009498,Serine/threonine-protein kinase Nek4,Humans,Z29066,P51957,DB12010,1
BE0009499,Serine/threonine-protein kinase Nek5,Humans,Z29066,Q6P3R8,DB12010,1
BE0009500,Serine/threonine-protein kinase Nek9,Humans,Z29066,Q8TD19,DB12010,1
BE0009501,NT-3 growth factor receptor,Humans,U12140,Q16288,DB12010; DB14723,2
BE0009502,NUAK family SNF1-like kinase 1,Humans,U12140,O60285,DB12010,1
BE0009503,NUAK family SNF1-like kinase 2,Humans,U12140,Q9H093,DB12010,1
BE0009504,Serine/threonine-protein kinase OSR1,Humans,U12140,O95747,DB12010,1
BE0009505,Serine/threonine-protein kinase PAK 1,Humans,U12140,Q13153,DB12010,1
BE0009506,Serine/threonine-protein kinase PAK 2,Humans,U12140,Q13177,DB12010,1
BE0009507,Serine/threonine-protein kinase PAK 3,Humans,U12140,O75914,DB12010,1
BE0009508,Serine/threonine-protein kinase PAK 4,Humans,U12140,O96013,DB12010,1
BE0009509,Serine/threonine-protein kinase PAK 6,Humans,U12140,Q9NQU5,DB12010,1
BE0009510,Serine/threonine-protein kinase PAK 5,Humans,U12140,Q9P286,DB12010,1
BE0004077,Cyclin-dependent kinase 16,Humans,X66363,Q00536,DB12010,1
BE0009511,Cyclin-dependent kinase 17,Humans,X66363,Q00537,DB12010,1
BE0000437,Cyclin-dependent kinase 15,Humans,AB053308,Q96Q40,DB12010,1
BE0009512,"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform",Humans,AB053308,Q16816,DB12010,1
BE0009513,Phosphatidylinositol 4-kinase beta,Humans,AB053308,Q9UBF8,DB12010,1
BE0009514,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta,Humans,AB053308,O00750,DB12010,1
BE0009515,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit gamma,Humans,AB053308,O75747,DB12010,1
BE0009516,Serine/threonine-protein kinase pim-3,Humans,M27903,Q86V86,DB12010,1
BE0009517,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,Humans,M27903,P78356,DB12010,1
BE0009518,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,Humans,M27903,Q8TBX8,DB12010,1
BE0009519,Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase,Humans,M27903,Q99640,DB12010,1
BE0009520,Serine/threonine-protein kinase N1,Humans,M27903,Q16512,DB12010,1
BE0009521,Serine/threonine-protein kinase N2,Humans,M27903,Q16513,DB12010,1
BE0003745,Serine/threonine-protein kinase PLK1,Humans,U01038,P53350,DB12010,1
BE0009522,Serine/threonine-protein kinase PLK2,Humans,U01038,Q9NYY3,DB12010,1
BE0009523,Serine/threonine-protein kinase PLK3,Humans,U01038,Q9H4B4,DB12010,1
BE0009524,Serine/threonine-protein kinase PLK4,Humans,U01038,O00444,DB12010,1
BE0004475,cAMP-dependent protein kinase catalytic subunit beta,Humans,AB022017,P22694,DB12010,1
BE0003431,Protein kinase C epsilon type,Humans,X65293,Q02156,DB12010,1
BE0009279,Protein kinase C gamma type,Humans,X65293,P05129,DB12010,1
BE0003889,Protein kinase C iota type,Humans,L18964,P41743,DB12010,1
BE0001385,Protein kinase C theta type,Humans,L01087,Q04759,DB12010,1
BE0009525,Serine/threonine-protein kinase D1,Humans,L01087,Q15139,DB12010,1
BE0009526,cGMP-dependent protein kinase 2,Humans,L01087,Q13237,DB12010,1
BE0009527,Serine/threonine-protein kinase PRP4 homolog,Humans,L01087,Q13523,DB12010,1
BE0003090,Focal adhesion kinase 1,Humans,L13616,Q05397,DB12010,1
BE0009528,Serine/threonine-protein kinase RIO1,Humans,X12949,Q9BRS2,DB12010,1
BE0009529,Serine/threonine-protein kinase RIO2,Humans,X12949,Q9BVS4,DB12010,1
BE0009530,Serine/threonine-protein kinase RIO3,Humans,X12949,O14730,DB12010,1
BE0009531,Receptor-interacting serine/threonine-protein kinase 1,Humans,X12949,Q13546,DB12010,1
BE0009532,Receptor-interacting serine/threonine-protein kinase 2,Humans,X12949,O43353,DB12010,1
BE0009533,Receptor-interacting serine/threonine-protein kinase 4,Humans,X12949,P57078,DB12010,1
BE0004191,Rho-associated protein kinase 2,Humans,D87931,O75116,DB12010; DB13931,2
BE0009534,Proto-oncogene tyrosine-protein kinase ROS,Humans,D87931,P08922,DB12010,1
BE0004274,Ribosomal protein S6 kinase alpha-1,Humans,L07597,Q15418,DB12010,1
BE0009535,Serine/threonine-protein kinase SBK1,Humans,L07597,Q52WX2,DB12010,1
BE0009536,Uncharacterized serine/threonine-protein kinase SBK3,Humans,L07597,P0C264,DB12010,1
BE0009537,Serine/threonine-protein kinase Sgk3,Humans,L07597,Q96BR1,DB12010,1
BE0009538,Serine/threonine-protein kinase SIK2,Humans,L07597,Q9H0K1,DB12010,1
BE0004041,STE20-like serine/threonine-protein kinase,Humans,AB002804,Q9H2G2,DB12010,1
BE0009539,SNF-related serine/threonine-protein kinase,Humans,AB002804,Q9NRH2,DB12010,1
BE0009540,Tyrosine-protein kinase Srms,Humans,AL133293,Q9H3Y6,DB12010,1
BE0009541,Serine/threonine-protein kinase 10,Humans,AL133293,O94804,DB12010,1
BE0009542,Serine/threonine-protein kinase 16,Humans,AL133293,O75716,DB12010,1
BE0009543,Serine/threonine-protein kinase 17A,Humans,AL133293,Q9UEE5,DB12010,1
BE0004328,Serine/threonine-protein kinase 17B,Humans,AB011421,O94768,DB12010,1
BE0009544,Serine/threonine-protein kinase 32A,Humans,AB011421,Q8WU08,DB12010,1
BE0000080,Tryptophan 5-hydroxylase 2,Humans,AY098914,Q8IWU9,DB12095,1
BE0000858,Insulin-like growth factor 1 receptor,Humans,X04434,P08069,DB12267,1
BE0008652,Sphingosine 1-phosphate receptor 1,Humans,AF331840,P21453,DB12371,1
BE0009548,Gastrin,Humans,U03882,P01350,DB12532,1
BE0008688,Metallothionein,Humans,L02932,Q14872,DB12965,1
BE0001140,Ceruloplasmin,Humans,M13699,P00450,DB12965; DB14487; DB14488; DB14489; DB14490; DB14491; DB14501; DB14533,8
BE0003383,Growth hormone secretagogue receptor type 1,Humans,U60179,Q92847,DB13074,1
BE0005577,Glutathione,Humans,-,-,DB13145,1
BE0004769,Y+L amino acid transporter 1,Humans,U53347,Q9UM01,DB13146,1
BE0009275,Histone deacetylase 10,Humans,AL512711,Q969S8,DB13346,1
BE0004903,Nuclear factor NF-kappa-B,Humans,X61498,Q00653,DB13751,1
BE0000239,Lipoprotein lipase,Humans,M15856,P06858,DB13751,1
BE0004527,"Isocitrate dehydrogenase [NADP], mitochondrial",Humans,AF061056,P48735,DB13874,1
BE0001016,Rho-associated protein kinase 1,Humans,U43195,Q13464,DB13931,1
BE0009370,Thiol groups,Humans,-,-,DB13960,1
BE0009352,Lung epithelial cells,Humans,-,-,DB14001,1
BE0009341,Transuranium elements,Humans,-,-,DB14007,1
BE0001683,Fructose-bisphosphate aldolase A,Humans,M11560,P04075,DB14487; DB14533,2
BE0004528,Elongation factor 1-alpha 1,Humans,M11560,P68104,DB14487; DB14533,2
BE0005807,Alpha-enolase,Humans,M11560,P06733,DB14487; DB14533,2
BE0003106,Nucleoside diphosphate kinase A,Humans,X75598,P15531,DB14487; DB14533,2
BE0008980,Protein disulfide-isomerase A3,Humans,X05130,P30101,DB14487; DB14533,2
BE0005844,Peroxiredoxin-1,Humans,X05130,Q06830,DB14487; DB14533,2
BE0004590,Phosphoserine phosphatase,Humans,X05130,P78330,DB14487; DB14533,2
BE0003844,Triosephosphate isomerase,Humans,M10036,P60174,DB14487; DB14533,2
BE0004542,"Elongation factor Tu, mitochondrial",Humans,M10036,P49411,DB14487; DB14533,2
BE0004779,Metallothionein-2,Humans,M14743,P02795,DB14487; DB14533,2
BE0005815,Copper chaperone for superoxide dismutase,Humans,M14743,O14618,DB14487; DB14533,2
BE0005833,Semenogelin-1,Humans,AF132607,P04279,DB14487; DB14533,2
BE0005834,Apoptosis regulatory protein Siva,Humans,AF230097,O15304,DB14487; DB14533,2
BE0001003,E3 ubiquitin-protein ligase Mdm2,Humans,M92424,Q00987,DB14487; DB14533,2
BE0003491,Insulin,Humans,AJ009655,P01308,DB14487; DB14533,2
BE0005835,Utrophin,Humans,AJ009655,P46939,DB14487; DB14533,2
BE0008955,Protein S100-A8,Humans,S67156,P05109,DB14487; DB14533,2
BE0008993,Protein S100-A9,Humans,S67156,P06702,DB14487; DB14533,2
BE0008994,Tumor protein p73,Humans,J05070,O15350,DB14487; DB14533,2
BE0005770,Metallothionein-3,Humans,X02469,P25713,DB14487; DB14533,2
BE0005538,DAN domain family member 5,Humans,X02469,Q8N907,DB14487; DB14533,2
BE0004778,Metallothionein-1A,Humans,X02469,P04731,DB14487; DB14533,2
BE0009047,Alpha-1B-glycoprotein,Humans,X02469,P04217,DB14487; DB14533,2
BE0001060,Angiotensinogen,Humans,K02215,P01019,DB14487; DB14533,2
BE0009048,Alpha-2-HS-glycoprotein,Humans,K02215,P02765,DB14487; DB14533,2
BE0001213,Serum amyloid P-component,Humans,D00097,P02743,DB14487; DB14533,2
BE0003449,Apolipoprotein A-I,Humans,BC110286,P02647,DB14487; DB14533,2
BE0000922,Apolipoprotein A-II,Humans,X00955,P02652,DB14487; DB14533,2
BE0009049,Apolipoprotein A-IV,Humans,X00955,P06727,DB14487; DB14533,2
BE0005852,Apolipoprotein B receptor,Humans,X00955,Q0VD83,DB14487; DB14533,2
BE0001119,Apolipoprotein E,Humans,M12529,P02649,DB14487; DB14533,2
BE0009069,Apolipoprotein L1,Humans,M12529,O14791,DB14487; DB14533,2
BE0002095,Complement C1q subcomponent subunit B,Humans,X03084,P02746,DB14487; DB14533,2
BE0002096,Complement C1q subcomponent subunit C,Humans,AF087892,P02747,DB14487; DB14533,2
BE0002093,Complement C1r subcomponent,Humans,X04701,P00736,DB14487; DB14533,2
BE0001529,Complement C1s subcomponent,Humans,X06596,P09871,DB14487; DB14533,2
BE0003455,Complement C3,Humans,AY513239,P01024,DB14487; DB14533,2
BE0004686,Complement C4-B,Humans,AY513239,P0C0L5,DB14487; DB14533,2
BE0009050,C4b-binding protein alpha chain,Humans,AY513239,P04003,DB14487; DB14533,2
BE0009070,C4b-binding protein beta chain,Humans,AY513239,P20851,DB14487; DB14533,2
BE0000855,Complement C5,Humans,M57729,P01031,DB14487; DB14533,2
BE0009071,Lys-63-specific deubiquitinase BRCC36,Humans,M57729,P46736,DB14487; DB14533,2
BE0009072,Complement component C8 alpha chain,Humans,M57729,P07357,DB14487; DB14533,2
BE0009051,Complement component C8 beta chain,Humans,M57729,P07358,DB14487; DB14533,2
BE0001701,Complement factor B,Humans,X72875,P00751,DB14487; DB14533,2
BE0009053,Complement factor H,Humans,X72875,P08603,DB14487; DB14533,2
BE0009054,Complement factor I,Humans,X72875,P05156,DB14487; DB14533,2
BE0009055,Clusterin,Humans,X72875,P10909,DB14487; DB14533,2
BE0003503,Carboxypeptidase N catalytic chain,Humans,BC027897,P15169,DB14487; DB14533,2
BE0003504,Carboxypeptidase N subunit 2,Humans,BC042334,P22792,DB14487; DB14533,2
BE0009073,Dermcidin,Humans,BC042334,P81605,DB14487; DB14533,2
BE0009074,Desmoplakin,Humans,BC042334,P15924,DB14487; DB14533,2
BE0009075,Coagulation factor XIII B chain,Humans,BC042334,P05160,DB14487; DB14533,2
BE0009076,Ficolin-3,Humans,M17262,O75636,DB14487; DB14533,2
BE0000538,Fibrinogen alpha chain,Humans,AF361104,P02671,DB14487; DB14533,2
BE0001180,Fibronectin,Humans,AJ276395,P02751,DB14487; DB14533,2
BE0004161,Gelsolin,Humans,X04412,P06396,DB14487; DB14533,2
BE0009057,Haptoglobin-related protein,Humans,U01317,P00739,DB14487; DB14533,2
BE0009077,Hornerin,Humans,U01317,Q86YZ3,DB14487; DB14533,2
BE0009058,Insulin-like growth factor-binding protein complex acid labile subunit,Humans,U01317,P35858,DB14487; DB14533,2
BE0005097,Ig alpha-1 chain C region,Humans,U01317,P01876,DB14487; DB14533,2
BE0005098,Ig mu chain C region,Humans,U01317,P01871,DB14487; DB14533,2
BE0009078,Immunoglobulin kappa variable 1-17,Humans,U01317,P01599,DB14487; DB14533,2
BE0000616,Ig kappa chain V-III region GOL,Humans,U01317,P01619,DB14487; DB14533,2
BE0009079,Immunoglobulin lambda variable 3-21,Humans,U01317,P80748,DB14487; DB14533,2
BE0009080,Inter-alpha-trypsin inhibitor heavy chain H1,Humans,U01317,P19827,DB14487; DB14533,2
