,name,organism,GenBank_ID,UniProt_ID,drugs,drugs_num
BE0003397,Tubulin alpha-3E chain,Humans,BC057811,Q6PEY2,DB05147,1
BE0003398,Putative tubulin-like protein alpha-4B,Humans,AK024002,Q9H853,DB05147,1
BE0003400,Tubulin beta-2A chain,Humans,X79535,Q13885,DB05147; DB12695,2
BE0003401,Tubulin beta-2B chain,Humans,BT019930,Q9BVA1,DB05147; DB07574,2
BE0003402,Tubulin beta-6 chain,Humans,AK022340,Q9BUF5,DB05147; DB11638,2
BE0003381,Serine/threonine-protein kinase Chk2,Humans,AF086904,O96017,DB05149; DB06486; DB12010,3
BE0003382,Serine/threonine-protein kinase Chk1,Humans,AF016582,O14757,DB05149; DB06486; DB06852; DB06876; DB07025; DB07034; DB07037; DB07038; DB07075; DB07078; DB07158; DB07213; DB07228; DB07243; DB07311; DB07314; DB07320; DB07336; DB07647; DB07648; DB07653; DB07654; DB07655; DB07959; DB08392; DB08393; DB08683; DB08774; DB08776; DB08777; DB08778; DB08779; DB08780; DB08781; DB12010,35
BE0003390,Mitogen-activated protein kinase 11,Humans,U53442,Q15759,DB05157; DB08896,2
BE0003391,Mitogen-activated protein kinase 13,Humans,Y10488,O15264,DB05157; DB12010,2
BE0000954,Myeloblastin,Humans,M75154,P24158,DB05161,1
BE0003406,BCR/ABL p210 fusion protein,Humans,EF158045,A1Z199,DB05164,1
BE0003378,Glucose-dependent insulinotropic receptor,Humans,AB083584,Q8TDV5,DB05166,1
BE0003409,Gamma-secretase subunit APH-1A,Humans,AF508787,Q96BI3,DB05171,1
BE0003410,Gamma-secretase subunit PEN-2,Humans,AF220053,Q9NZ42,DB05171,1
BE0002481,Granulocyte-macrophage colony-stimulating factor,Humans,M13207,P04141,DB05194,1
BE0002482,GM-CSF receptor alpha subunit,Humans,S48539,Q16498,DB05194; DB05386,2
BE0002389,Rhesus blood group D antigen,Humans,AM491130,A6PZ59,DB05209; DB11597,2
BE0002413,Nicotinamide phosphoribosyltransferase,Humans,U02020,P43490,DB05217; DB12731,2
BE0002380,PcrV,Pseudomonas aeruginosa,AF010149,O30527,DB05222,1
BE0002381,Methionine--tRNA ligase,Staphylococcus aureus (strain MRSA252),BX571856,Q6GJI1,DB05224,1
BE0002084,Sodium channel protein type 8 subunit alpha,Humans,AF050736,Q9UQD0,DB05232,1
BE0000104,Ketimine reductase mu-crystallin,Humans,L02950,Q14894,DB05235,1
BE0002410,Probable G-protein coupled receptor 110,Humans,AB045123,Q5T601,DB05255,1
BE0002416,"HLA class II histocompatibility antigen, DRB1-1 beta chain",Humans,M11161,P04229,DB05259,1
BE0003813,"V-type proton ATPase subunit B, brain isoform",Humans,M60346,P21281,DB05260; DB07347,2
BE0003003,Protein-tyrosine-phosphatase,Shewanella sp.,AF164202,Q9S427,DB05260,1
BE0002423,NADPH oxidase organizer 1,Humans,AF539796,Q8NFA2,DB05265,1
BE0002427,HBsAg,HBV,X75668,Q69600,DB05276,1
BE0004731,Protein-tyrosine kinase 6,Humans,X00588,Q13882,DB05294; DB12010,2
BE0002438,Interleukin-13,Humans,X69079,P35225,DB05305; DB11914,2
BE0002444,Squalene synthase,Humans,L06070,P37268,DB05317,1
BE0002446,Epithelial cell adhesion molecule,Humans,M32325,P16422,DB05319; DB05831; DB06607; DB09336; DB11075,5
BE0003440,Thrombopoietin receptor,Humans,M90102,P40238,DB05332; DB05930; DB06210; DB06534; DB11995; DB13125,6
BE0002455,Glioma pathogenesis-related protein 1,Humans,U16307,P48060,DB05337,1
BE0000619,Potassium-transporting ATPase subunit beta,Humans,M75110,P51164,DB05351,1
BE0002471,C-C motif chemokine 3,Humans,D00044,P10147,DB05364,1
BE0003371,Metalloproteinase inhibitor 3,Humans,X76227,P35625,DB05383,1
BE0003374,Macrophage erythroblast attacher,Humans,AK001088,Q7L5Y9,DB05389,1
BE0003375,Scavenger receptor cysteine-rich type 1 protein M130,Humans,BC051281,Q86VB7,DB05389,1
BE0003377,CD9 antigen,Humans,S60489,P21926,DB05398,1
BE0003384,Endothelin-1,Humans,Y00749,P05305,DB05407,1
BE0003386,"Integrase, catalytic core",Nitrosomonas europaea (strain ATCC 19718 / NBRC 14298),BX321863,Q81ZL8,DB05414,1
BE0003388,"Thioredoxin reductase 2, mitochondrial",Humans,AF171054,Q9NNW7,DB05428,1
BE0003389,Eotaxin,Humans,U46573,P51671,DB05429,1
BE0000961,Interleukin-8,Humans,Y00787,P10145,DB05434; DB05484; DB05855; DB06083,4
BE0002854,Beta-2-glycoprotein 1,Humans,X53595,P02749,DB05446; DB09130,2
BE0003415,Interleukin-23 subunit alpha,Humans,AF301620,Q9NPF7,DB05459; DB11834,2
BE0004701,NS3/4A protein,Hepatitis C Virus,L10320,B0B3C9,DB05521; DB08873; DB09297; DB11575; DB12026,5
BE0004845,mRNA of ApoB-100,Humans,-,-,DB05528,1
BE0003399,Free fatty acid receptor 4,Humans,AY288417,Q5NUL3,DB05532; DB05793; DB13961,3
BE0003341,Aspartate carbamoyltransferase catalytic chain,Escherichia coli (strain K12),J01670,P0A786,DB05540,1
BE0004903,Nuclear factor NF-kappa-B,Humans,X61498,Q00653,DB05559; DB13751; DB13961,3
BE0003396,Peptidoglycan synthase FtsI,Escherichia coli O157:H7,AE005174,P0AD69,DB05659,1
BE0008663,Interleukin-23,Humans,M65272,P29460,DB05679; DB14004; DB14762,3
BE0003407,Carboxypeptidase B2,Humans,M75106,Q96IY4,DB05712; DB11311,2
BE0000070,Group 10 secretory phospholipase A2,Humans,U95301,O15496,DB05737; DB13893; DB13894,3
BE0002484,Interleukin-10,Humans,M57627,P22301,DB05744; DB05771,2
BE0003422,Far upstream element-binding protein 1,Humans,U05040,Q96AE4,DB05786,1
BE0003424,cAMP-dependent protein kinase type II-alpha regulatory subunit,Humans,X14968,P13861,DB05798,1
BE0004703,Parathyroid hormone 2 receptor,Humans,BC112247,P49190,DB05829,1
BE0004604,"Lactosylceramide alpha-2,3-sialyltransferase",Humans,U29607,Q9UNP4,DB05867,1
BE0003427,Genome polyprotein,,M62321,P26664,DB05868; DB06058; DB07582; DB11779,4
BE0003428,High mobility group protein B1,Humans,X12597,P09429,DB05869,1
BE0003433,Tumor necrosis factor receptor superfamily member 10B,Humans,AF016849,O14763,DB05895; DB06599,2
BE0003435,Growth/differentiation factor 8,Humans,AF019627,O14793,DB05915,1
BE0003436,Programmed cell death protein 1,Humans,L27440,Q15116,DB05916; DB09035; DB09037; DB14707,4
BE0001150,Stromal cell-derived factor 1,Humans,U16752,P48061,DB05934; DB06822,2
BE0003223,Anthrax toxin receptor 2,Humans,AY233452,P58335,DB05945,1
BE0003447,Anthrax toxin receptor 1,Humans,BC012074,Q9H6X2,DB05945,1
BE0003461,Tumor necrosis factor receptor superfamily member 11A,Humans,AF018253,Q9Y6Q6,DB05959,1
BE0003462,Signal transducer and activator of transcription 3,Humans,AF029311,P40763,DB05959,1
BE0002458,Plasma protease C1 inhibitor,Humans,X54486,P05155,DB05961; DB09130,2
BE0003468,KiSS-1 receptor,Humans,AY253982,Q969F8,DB05967,1
BE0003473,Transmembrane glycoprotein NMB,Humans,BC032783,Q14956,DB05996,1
BE0008666,DMD-001 gene (exon 51 target site),Humans,-,-,DB06014,1
BE0003437,Gag polyprotein,HIV-1,AF005496,O93182,DB06039,1
BE0003430,Mitogen-activated protein kinase kinase kinase 1,Humans,AF042838,Q13233,DB06061; DB11967; DB12010,3
BE0003431,Protein kinase C epsilon type,Humans,X65293,Q02156,DB06064; DB12010,2
BE0003432,Heat shock protein beta-1,Humans,L39370,P04792,DB06094; DB11638; DB12695,3
BE0003434,Centromere-associated protein E,Humans,CH471057,Q02224,DB06097,1
BE0003470,Calpain-3,Humans,BC003169,P20807,DB06124,1
BE0004601,Aurora kinase C,Humans,D84212,Q9UQB9,DB06134; DB12010,2
BE0004839,NAPQI (N-acetyl-p-benzoquinone imine),Humans,-,-,DB06151,1
BE0009339,Free radicals,Humans,-,-,DB06154; DB06755; DB11251; DB13257; DB13501; DB13906; DB13961; DB14003,8
BE0005802,G-protein coupled receptor 55,Humans,X54937,Q9Y2T6,DB06155; DB09061; DB11755; DB14009; DB14011,5
BE0003477,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,Humans,M23114,P16615,DB06157,1
BE0003465,Low affinity immunoglobulin epsilon Fc receptor,Humans,BC062591,P06734,DB06162,1
BE0000887,Cytotoxic T-lymphocyte protein 4,Humans,AF411058,P16410,DB06186,1
BE0003512,Casein kinase I isoform epsilon,Humans,BC006490,P49674,DB06195,1
BE0008485,Penicillin-binding protein 4,Staphylococcus aureus,X04516,P72355,DB06211,1
BE0004717,Potassium voltage-gated channel subfamily A member 5,Humans,M77235,P22460,DB06217; DB06637; DB11633,3
BE0003483,"HLA class I histocompatibility antigen, A-3 alpha chain",Humans,AF226843,P04439,DB06226; DB11294,2
BE0003484,Serine/threonine protein kinase UL97,HHV-5,BK000394,P16788,DB06234,1
BE0003485,Serine/threonine protein kinase UL97,,BK000394,Q68101,DB06234,1
BE0002103,Laminin subunit alpha-5,Humans,AL354836,O15230,DB06245,1
BE0002106,Laminin subunit beta-1,Humans,M61951,P07942,DB06245,1
BE0002107,Laminin subunit gamma-1,Humans,M55210,P11047,DB06245,1
BE0002108,Laminin subunit alpha-1,Humans,X58531,P25391,DB06245,1
BE0002111,Laminin subunit alpha-3,Humans,L34155,Q16787,DB06245,1
BE0003489,Leukotriene B4 receptor 2,Humans,AB083604,Q9NPC1,DB06248; DB12961,2
BE0003490,Leukotriene B4 receptor 1,Humans,BC004545,Q15722,DB06248; DB09285; DB12961,3
BE0003514,Heat shock factor protein 1,Humans,BC014638,Q00613,DB06258,1
BE0002859,Interleukin-6 receptor subunit alpha,Humans,X12830,P08887,DB06273; DB11767,2
BE0003516,Cholesteryl ester transfer protein,Humans,M83573,P11597,DB06281,1
BE0004004,NS3 protease,Hepatitis C Virus,AF369229,Q91RS4,DB06290; DB07582; DB13879,3
BE0004753,Sodium/glucose cotransporter 2,Humans,AF369229,P31639,DB06292; DB08907; DB09038; DB11827,4
BE0003492,SLAM family member 7,Humans,BC027867,Q9NQ25,DB06317,1
BE0003494,Endoglin,Humans,U37439,P17813,DB06322,1
BE0003479,Tumor necrosis factor receptor superfamily member 8,Humans,AY498860,P28908,DB06324; DB08870,2
BE0003495,Platelet-derived growth factor subunit B,Humans,X00561,P01127,DB06325,1
BE0003496,B-lymphocyte antigen CD19,Humans,BC006338,P15391,DB06342; DB09052; DB13881; DB13915,4
BE0003498,Collagen alpha-4(IV) chain,Humans,D17391,P53420,DB06356,1
BE0001196,Tumor necrosis factor receptor superfamily member 5,Humans,X60592,P25942,DB06360; DB12589,2
BE0004734,Interleukin-1 alpha,Humans,K02770,P01583,DB06372,1
BE0004735,Interleukin-1 receptor antagonist protein,Humans,K02770,P18510,DB06372,1
BE0003090,Focal adhesion kinase 1,Humans,L13616,Q05397,DB06423; DB07248; DB07460; DB12010,4
BE0000239,Lipoprotein lipase,Humans,M15856,P06858,DB06439; DB09568; DB13751,3
BE0003507,Seprase,Humans,BC026250,Q12884,DB06474,1
BE0001006,CD40 ligand,Humans,X68550,P29965,DB06475,1
BE0001113,CD44 antigen,Humans,M24915,P16070,DB06550; DB08818,2
BE0003520,Interleukin-4,Humans,X06750,P05112,DB06560,1
BE0003501,Mucin-1,Humans,M21868,P15941,DB06584,1
BE0004714,SH2B adapter protein 3,Humans,M13361,Q9UQQ2,DB06589,1
BE0004744,Dual specificity mitogen-activated protein kinase kinase 2,Humans,L05624,P36507,DB06616; DB08911; DB11967; DB12010,4
BE0004745,Mitogen-activated protein kinase kinase kinase 2,Humans,L05624,Q9Y2U5,DB06616; DB12010,2
BE0004384,Calcium/calmodulin-dependent protein kinase type II subunit gamma,Humans,BC034044,Q13555,DB06616; DB08699; DB12010,3
BE0004715,Potassium voltage-gated channel subfamily A member 2,Humans,L02750,P16389,DB06637,1
BE0004716,Potassium voltage-gated channel subfamily A member 3,Humans,L02750,P22001,DB06637,1
BE0004718,Potassium voltage-gated channel subfamily A member 6,Humans,L02750,P17658,DB06637,1
BE0004719,Potassium voltage-gated channel subfamily A member 7,Humans,L02750,Q96RP8,DB06637,1
BE0004720,Potassium voltage-gated channel subfamily A member 10,Humans,L02750,Q16322,DB06637,1
BE0004721,Potassium voltage-gated channel subfamily B member 1,Humans,L02750,Q14721,DB06637,1
BE0004722,Potassium voltage-gated channel subfamily B member 2,Humans,L02750,Q92953,DB06637,1
BE0004723,Potassium voltage-gated channel subfamily C member 1,Humans,L02750,P48547,DB06637,1
BE0004724,Potassium voltage-gated channel subfamily C member 2,Humans,L02750,Q96PR1,DB06637,1
BE0004725,Potassium voltage-gated channel subfamily C member 3,Humans,L02750,Q14003,DB06637,1
BE0004726,Potassium voltage-gated channel subfamily D member 1,Humans,L02750,Q9NSA2,DB06637,1
BE0002222,Substance-K receptor,Humans,M57414,P21452,DB06660,1
BE0003529,Somatostatin receptor type 3,Humans,BC096829,P32745,DB06663; DB09099; DB13985,3
BE0004817,Calcium ions,Humans,-,-,DB06689; DB06776,2
BE0004824,Tyrosine,Humans,-,-,DB06715,1
BE0004844,Stanozolol Binding Protein (STBP),Humans,-,-,DB06718,1
BE0004843,Low-affinity glucocorticoid-binding protein (LAGS),Humans,-,-,DB06718,1
BE0008953,COUP transcription factor 1,Humans,X51416,P10589,DB06732,1
BE0005824,TGF-beta-activated kinase 1 and MAP3K7-binding protein 1,Humans,Z68907,Q15750,DB06757,1
BE0009326,30 kDa immediate-early protein 2,Human cytomegalovirus (strain Towne),M12530,P06434,DB06759,1
BE0009327,45 kDa immediate-early protein 2,Human cytomegalovirus (strain Towne),M12530,P06435,DB06759,1
BE0008968,Alpha-actinin-1,Humans,AJ292757,P12814,DB06773; DB09130,2
BE0009007,Prohibitin-2,Humans,AJ277028,Q99623,DB06774,1
BE0004671,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",Humans,AJ277028,P31327,DB06775,1
BE0004855,Integrase,Human immunodeficiency virus 1,Y00106,Q7ZJM1,DB06817; DB08930; DB09101; DB11799,4
BE0003729,Phosphatidylinositol 3-kinase catalytic subunit type 3,Humans,Z46973,Q8NEB9,DB06836,1
BE0009124,Dihydrofolate reductase (dfrB),Staphylococcus aureus (strain bovine RF122 / ET3-1),M17262,A0A0M3KKX1,DB06847; DB07140; DB07142; DB07153; DB08234,5
BE0003736,Tryptase alpha/beta-1,Humans,M33491,Q15661,DB06848; DB06849,2
BE0003737,Inorganic pyrophosphatase,Burkholderia pseudomallei (strain 1710b),CP000124,Q3JUV5,DB06851; DB07291,2
BE0003741,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase",Geobacillus kaustophilus (strain HTA426),BA000043,Q5L1E2,DB06881,1
BE0003742,Nuclear receptor-interacting protein 1,Humans,X84373,P48552,DB06884,1
BE0003743,Subtilisin DY,Bacillus licheniformis,X84373,P00781,DB06886,1
BE0001730,Lanosterol 14-alpha demethylase,Mycobacterium tuberculosis,BX842574,P10614,DB06890; DB07560; DB07568; DB07569; DB07572; DB07635,6
BE0003744,SDS hydrolase SdsA1,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),AE004091,Q9I5I9,DB06893; DB06894,2
BE0003745,Serine/threonine-protein kinase PLK1,Humans,U01038,P53350,DB06897; DB06963; DB07186; DB07789; DB08059; DB12010,6
BE0003746,Prostasin,Humans,L41351,Q16651,DB06900,1
BE0003747,Chymotrypsin-like elastase family member 2A,Humans,M16631,P08217,DB06901,1
BE0003748,1-deoxypentalenic acid 11-beta-hydroxylase,Streptomyces avermitilis (strain ATCC 31267 / DSM 46492 / JCM 5070 / NCIMB 12804 / NRRL 8165 / MA-4680),BA000030,Q82IZ1,DB06903,1
BE0003752,Genome polyprotein,Hepatitis C virus subtype 1b,AF333324,Q99AU2,DB06913; DB07085; DB07185; DB07273; DB07275; DB07547; DB07770; DB08556,8
BE0003754,Disintegrin and metalloproteinase domain-containing protein 17,Humans,U86755,P78536,DB06943; DB07079; DB07121; DB07145; DB07147; DB07189; DB07233; DB07964,8
BE0003755,"MIO-dependent tyrosine 2,3-aminomutase",Streptomyces globisporus,AY048670,Q8GMG0,DB06946,1
BE0003759,2-hydroxychromene-2-carboxylate isomerase,Pseudomonas putida,U09057,Q51948,DB06952; DB08636; DB08637,3
BE0003760,Cytochrome P450,Streptomyces sp. TP-A0274,AB088119,Q83WG3,DB06955; DB07588,2
BE0003763,Neutral ceramidase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),AB028646,Q9I596,DB06960,1
BE0003764,Lipase,Pseudomonas cepacia ,M58494,P22088,DB06965; DB06966; DB07990; DB08419,4
BE0003765,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),AE007317,Q8DNV6,DB06970,1
BE0003769,Receptor-type tyrosine-protein phosphatase beta,Humans,X54131,P23467,DB06989; DB07068; DB07127; DB08678,4
BE0003770,Uracil-DNA glycosylase,Humans,X15653,P13051,DB06990; DB07116; DB07760,3
BE0003771,DNA polymerase III subunit beta,Escherichia coli (strain K12),J01602,P0A988,DB06998,1
BE0003772,Mitogen-activated protein kinase 9,Humans,L31951,P45984,DB07020; DB12010,2
BE0003773,DNA ligase,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),L42023,P43813,DB07041,1
BE0003774,BAG family molecular chaperone regulator 1,Humans,Z35491,Q99933,DB07045,1
BE0003776,Adenosylhomocysteinase,Mycobacterium tuberculosis,L20970,P9WGV3,DB07052,1
BE0003781,Oxysterols receptor LXR-alpha,Humans,U22662,Q13133,DB07080; DB07929; DB08063; DB08175; DB11994; DB13174,6
BE0003510,Bcl-2-like protein 1,Humans,BC019307,Q07817,DB07108; DB09401; DB13044,3
BE0003784,O-methyltransferase,Synechocystis sp. (strain PCC 6803 / Kazusa),BA000022,Q55813,DB07109; DB07767,2
BE0003785,Arylsulfate sulfotransferase,Escherichia coli O1:K1 / APEC,CP000468,A0A0H2Z368,DB07118,1
BE0003792,Calcium/calmodulin-dependent protein kinase type II subunit beta,Humans,AF078803,Q13554,DB07168; DB12010,2
BE0003793,Endothelin-converting enzyme 1,Humans,D49471,P42892,DB07171,1
BE0003796,Serine/threonine-protein kinase Nek2,Humans,Z29066,P51955,DB07180; DB12010,2
BE0001142,Geranylgeranyl transferase type-1 subunit beta,Humans,L25441,P53609,DB07227; DB07841; DB08180,3
BE0003798,Poly [ADP-ribose] polymerase 2,Humans,AJ236912,Q9UGN5,DB07232; DB09074; DB11760; DB11793; DB12332,5
BE0003799,Genome polyprotein,,AJ238799,Q9WMX2,DB07238,1
BE0003800,Putative FAD-monooxygenase,Nocardia aerocolonigenes,AF534707,Q8KI25,DB07241; DB08036,2
BE0003801,Replicase polyprotein 1ab,SARS-CoV,U27293,P0C6X7,DB07293; DB07620; DB07743; DB08656; DB08732; DB08748,6
BE0003802,Ferredoxin CarAc,Pseudomonas resinovorans,AB047548,Q8GI16,DB07301,1
BE0003803,Terminal oxygenase component of carbazole,Janthinobacterium sp. (strain J3),AB095952,Q84II6,DB07301,1
BE0003804,Gag-Pol polyprotein,,K02013,P03367,DB07327; DB07505; DB08041; DB08428; DB08662,5
BE0003807,Protoporphyrinogen oxidase,Myxococcus xanthus,L27429,P56601,DB07338,1
BE0003808,Protoporphyrinogen oxidase,Bacillus subtilis (strain 168),M97208,P32397,DB07338,1
BE0003809,Inner centromere protein,Humans,AF282265,Q9NQS7,DB07340,1
BE0003812,"Malonyl-CoA-acyl carrier protein transacylase, mitochondrial",Humans,AL359401,Q8IVS2,DB07344,1
BE0003820,Periplasmic oligopeptide-binding protein,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),X04194,P06202,DB07365,1
BE0003838,Cyclin homolog,SaHV-2,S76368,Q01043,DB07379; DB07795,2
BE0003839,Serine/threonine-protein kinase/endoribonuclease IRE1,Humans,AF059198,O75460,DB07382; DB12010,2
BE0003853,Serine/threonine-protein kinase PknG,Mycobacterium tuberculosis,J05556,P9WI73,DB07398,1
BE0003862,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 1, mitochondrial",Humans,L42450,Q15118,DB07403; DB08809,2
BE0003863,Hydroxymycolate synthase MmaA4,Mycobacterium tuberculosis,BX842574,Q79FX8,DB07413,1
BE0003864,pH-gated potassium channel KcsA,Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145),AL939132,P0A333,DB07416,1
BE0003865,Uncharacterized protein PA1000,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),M33810,P20581,DB07418,1
BE0003867,"Thyroid hormone receptor, alpha isoform 1 variant",Humans,AB209346,Q59FW3,DB07425,1
BE0003868,3-oxoacyl-[acyl-carrier-protein] synthase 3,Enterococcus faecalis (strain ATCC 700802 / V583),AE016830,Q820T1,DB07429,1
BE0003869,Beta-hexosaminidase,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),AE003852,Q9KU37,DB07432; DB08704,2
BE0003870,DNA polymerase kappa,Humans,AB027564,Q9UBT6,DB07435; DB07652; DB08237,3
BE0003871,DNA polymerase I,Geobacillus stearothermophilus,U23149,P52026,DB07435,1
BE0002456,Uridine phosphorylase 1,Humans,X90858,Q16831,DB07437,1
BE0003880,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Helicobacter pylori (strain ATCC 700392 / 26695),AE000511,O25928,DB07445,1
BE0003891,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),AE003852,Q9KPI8,DB07463,1
BE0003956,2'-hydroxybiphenyl-2-sulfinate desulfinase,Rhodococcus sp. (strain IGTS8),U08850,P54997,DB07483; DB08319,2
BE0003960,Fumarate reductase iron-sulfur subunit,Escherichia coli (strain K12),J01611,P0AC47,DB07490; DB07918,2
BE0003961,Fumarate reductase subunit C,Escherichia coli (strain K12),J01611,P0A8Q0,DB07490; DB07918,2
BE0003962,Fumarate reductase subunit D,Escherichia coli (strain K12),J01611,P0A8Q3,DB07490; DB07918,2
BE0003963,CHRNA7-FAM7A fusion protein,Humans,AK292984,Q494W8,DB07494; DB07720; DB08620; DB11421,4
BE0003964,Epoxide hydrolase,Mycobacterium tuberculosis,AE000516,P95276,DB07496,1
BE0003965,Biotin/lipoyl attachment protein,Bacillus subtilis (strain 168),AL009126,C0H419,DB07497,1
BE0003966,Pyruvate carboxylase,Staphylococcus aureus (strain Mu50 / ATCC 700699),BA000017,A0A0H3JRU9,DB07497,1
BE0003967,Gag-Pol polyprotein,MoMLV,J02255,P03355,DB07499; DB08331,2
BE0003968,Retinoid-inducible serine carboxypeptidase,Humans,AF282618,Q9HB40,DB07506,1
BE0003969,"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase",Burkholderia xenovorans (strain LB400),X66123,P47229,DB07510; DB07516; DB07911; DB07915,4
BE0003185,Putative alkylsulfatase,Pseudomonas putida,AF126201,Q9WWU5,DB07518,1
BE0003984,Casein kinase II subunit alpha',Humans,M55268,P19784,DB07546; DB12010,2
